userID,productID,rating,label,date,review,sentiment label
125534,1814,5.0,-1,2010-03-12,"The best burger of my life, friendly service, excellent beer recommendations, fun, low-key interior. It may be trendy, but they were even cool to my tourist dad wearing jean shorts, running shoes, and a camera around his neck. What more could you ask for? I've been here multiple times and I've never been disappointed. Go at an off-peak time and skip the wait.",1
30983,1814,3.0,1,2010-05-15,"I was turned off that the bathrooms are co-ed, dark as hell, the toilets were clogged and the floors were soaking wet! So i only stayed long enough  for a cask beer and a deviled egg.. The beer was sooo good, Six Points ""Otis"" Its really awesome, they pull it up by hand, They actually have to pump it up from the cellar. Its not an ice cold refreshing beer as many are. This is more chilled and refined. Very very good.... The deviled egg was great too. It was very basic, your standard deviled egg, but with a hint of pickled flavor. Very unique and really tasty. if your in the area and your looking for some good food and don't need the bathroom - this could be a great place. The place smells outrageous, the dishes looked awesome. I would have liked to stay longer, but the bathrooms really pissed me off! Ya spend $30 on 2 beers and 2 deviled eggs, the least they can do is provide ya with a decent bathroom.",0
125918,1814,1.0,1,2012-04-28,"Um, I have zero respect for a restaurant that serves burgers but does not carry mayonnaise or cheddar cheese.  REALLY. They are too good for mayo.  They tried to explain it's because they have such high standards and proceeded to ask me if I'd like to make 500 gallons of mayo by hand.  Huh?  Sorry but I've had burgers all across America and Europe and never come across a restaurant with no mayo.  Or a restaurant in America that is too good for cheddar cheese.",0
125869,1814,5.0,1,2012-10-21,"I had really, really delicious frittata here. The line is a little crazy for weekend brunch, but if you get there around 10:45 (they open at 11), you'll most likely make the first seating. I highly recommend this place!",1
9565,1814,5.0,1,2014-11-28,"So, yeah.... How did we end up here? Well my son said he wanted to explore the West Village and I agreed.  I told him to find somewhere to eat, he found here.  I saw $$$ and thought ""he couldn't find somewhere cheaper"" lol I went along with it. ::::::::::LOCATION:::::::::: Located in-between the heart of the West Village shops and the water is The Spotted Pig.  You will pass a plethora of other eateries, schools, and businesses along your journey down 11th Street.  You will know when you arrive to this quaint highly decorated establishment on Greenwich. :::::::::ATMOSPHERE:::::::::: Small.  Packed. Worth every minute waiting.  Its pub-like, but with a feel of class and fine dining (as fine as one could be in a Pub).  There is a bar area, and seating upstairs (I didn't see that area). ::::::::::FOOD:::::::::: 5 Stars.  So by now you have read the reviews, everyone talks about the Burger...GET IT!!!!!!!!!! Burger - OMG, one of the BEST burgers Ive ever had.  Topped with Salty Roquefort Cheese and a Medium Rare patty.  No extra trendy ingredients necessary.  Everything you need is already on the burger.  The fries are thin, crispy and drizzled with herbs and oil.  Perfectly seasoned and digested. Pecan Pie - I love Pecan Pie, but I rarely order it.  Most places put too much of that sugary filling and not enough nuts.  NOT HERE.  The amount of nuts and filling is perfectly portioned.  I loved it.  I still love it.  Order this if you are having a sweet tooth after dinner. Yes, its a little pricey $21 Burger.  BUT, absolutely worth it.",1
125659,1814,2.0,1,2014-08-24,"I was here a few years ago and became a fan, but came back today and was disappointed with the service and food. The waitress took our order, and then we didn't see her for another 45 minutes, until our food finally came. She never came back to refill drinks or check in. Like I said, the food took forever (all we ordered was the burger and 6 oysters). The burger was overcooked, not medium like we asked. The oysters and the shoe string fries were both good, but not worth the prices. Lame.",0
27031,1814,4.0,1,2014-07-30,"There is no better way to judge a place then whether your 1 hour wait on a weekday was worth it, the answer hell yes! The interior is small but has a great ambiance. Great spot to grab a bottle of wine and apps even if you don't want a full course meal. The food: *Deviled eggs - zesty, light, and delicious *Eggplant on toast - Toast perfectly crispy, eggplant was smokey and good **The burger, oh the delicious burger, was perfection all around. Soft buns, sizzling blue cheese, and some of the juiciest most well seasoned beef around. Very much lived up to the hype *Burger came with their hand cut curly fries, which were super hard to eat because of their thinness, but were crispy and delicious. Next need to try their squid with ink, which they were out of, and get some of their good looking oysters Long story short, if you came here to eat, just wait it out, and then enjoy!",1
14219,1814,2.0,1,2011-10-10,"Maybe I went on an off night, but my experience here was far from rave-worthy.  I actually can barely remember what I had here (never a good sign, since I'm food-obsessed and a catalog of eating experiences). I do remember some major disappointments, though: - the food was too salty.  all of it.  not in a, this-is-tasty-at-the-moment-but-I'll-be-thirsty-­later sort of way, but just unpleasantly salty.   - the food was over-priced.  all of it. as a stand-out example, a side of pickles was $6 (in my memory -- it might even have been $7).  it consisted of a few wan carrot sticks along with some other items, doused in salt and vinegar (and again, not in a good way).   - the space was way too crowded.  If you're paying $6 to eat pickles (and a lot more to actually eat your meal), it would be nice if inebriated people from the bar would not be practically falling over your table. I had a nice dinner but that was entirely a function of the company I was with, and almost nothing to do with the restaurant itself.  Based on my experience there, I have to wonder whether part of the positive reception of this restaurant is just response to hype.  There was recently an economics study performed where they demonstrated that people actually enjoy a bottle of wine more if it's priced higher than if the same bottle of wine is priced lower -- maybe that 'wishful thinking' effect is in operation here?",0
125835,1814,1.0,1,2013-03-22,"SNARKY, DIRTY, OVERPRICED. I had high hopes walking into this eclectic, hipster, high-end joint, with all the stellar reviews and what not. But, my party and i left quite disappointed with both the service and the food. The ambience was alright, if you don't mind sitting tight with whoever you came with (and perhaps even those you did not), as they will squeeze you in wherever, and as long as you do not mind pots of herbs in your hair (they have herbs growing in the window sill, which normally would be a nice touch, if only they were not scratching my neck the whole visit). I came early in the evening with two friends. The wait for a table was a good 30 minutes, during which time we were not offered a drink from the bar, but were greeted only with snarky stares by a number of the waiters. Once we were seated, we got to ordering quick, starting with the deviled-eggs. First mistake. The were completely overpowered with vinegar. We could not taste the egg yolks or the chives, only vinegar. I mentioned to the waitress that they did not taste good, only of vinegar, and she retorted, ""VInegar is one of the main ingredients,"" and did not offer to return them to the kitchen. Our mains were just okay. I ordered the fish and my friends ordered the vegetable platter and the burger. The vegetables were completely overpriced for the amount given and the flavor (somewhat bland), and so was everything else, due to the snarky staff, long wait, and tight seating. The kicker, too, is that at one point during our meal i got up to use the restroom. A male employee was in there, so i  waited a minute before i could get in. There are only two stalls, mind you, and the toilet in the stall i walked in was COVERED IN URINE. So, either that employee was pretending to clean up in there while in actuality doing nothing but killing time, or he is the one who urinated all over the toilet. Either way, no thank you. I honestly got the impression we were not wanted there. I will not recommend this place and will not be returning.",0
125754,1814,5.0,1,2014-01-06,"I can't say that I am a seasoned patron of this place but everything that I had there was really good. We went for brunch and got the french toast. It was very good with some kind of butter sour cream stopping that was pretty awesome. They have a pretty good beer selection with a few beers on tap and some bottled beers some of which even the beer enthusiast may never of heard of. I really like that they have a limited menu. I like it when restaurants do that. Do a couple of things and do them well and I think that this is what the Spotted Pig does, and they do it well.",1
38817,1814,4.0,1,2011-08-14,"I've been dying to try this place for so long and have frequently stared at the menu debating what entrees I should try depending if I ended up there for brunch or dinner. I finally was able to come in this past Saturday for brunch when a friend called me up asking to catch up.  I told her there may be an hour wait but she was game. We agreed to meet up at 1pm however, due to the jacked up subway lines on the weekend, I was 30 minutes late. As soon as I stepped off the subway, I ran towards Spotted Pig where I saw my friend waiting at the corner.  I asked if she already put her name down on the list but said she didn't. Oh well as we walked in and spoke with the hostess who told us luckily, the wait would be 10 minutes after writing my name down.  However, she decided there was actually a table upstairs and a gentleman led us up immediately.  PERFECT. Spotted Pig reminded me of those Old British pubs.  They didn't have mahagany paneling but dark magenta walls lined with tasteful British knick-knacks. I inadvertently made a comment stating, ""That's our table?"" when I saw a rather cramped looking round table against a booth and the gentleman quickly asked if this table was ok. My friend said it was fine as we were seated next to each other rather face to face. We immediately received our menus and had 2-3 different waiters attend to us. One taking our orders for our drinks and another one coming by later to ask about our order.  My friend really wanted pork but  didn't see any on the menu since it was still brunch. Our waiter sensed something was  amiss and quickly told us there were specials and both of our eyes lit up.  He first talked about the ground up pig's face wrapped up and served with duck's egg and lima beans.  There was a second special but that went out our ears. Both my friend and I chose that dish along with unsweetened ice tea and fresh squeezed orange juice.  The fresh squeeze orange juice was $5 and was served in an 8oz glass which was rather disappointing since I saw my friend's iced tea served with sugarcubes for $3 and in a much larger serving of 18oz (give or take). Our plates came and were surprised it didn't come with toast or some type of bread to soak up the duck egg.  I immediately sliced into the pork and the richness was not as overwhelming as I expected.  It was light and went down easy settling well whereas other pork dishes I've had settled uneasily for me. The duck egg was definitely different and I can't put my finger on how to describe the taste of the yolk but let's just say, I wanted to try it again to have  a better feel of the taste. Our waitstaff was very attentive with 2 -3 different men checking to make sure we had enough water and asked about our food. Overall, our brunch experience went very well despite so many stories of the long wait time.  I would definitely come back and try the dinner menu!",1
9498,1814,4.0,1,2012-09-04,"Spent the evening at the bar with a girlfriend and we loved the gnudi, shoestring fries and succotash. Had an overpriced draft beer, a good glass of wine, quality banter with the bartender and fun conversations with fellow customers. I can't wait to return to this cozy spot in the colder months to come.",1
12864,1814,5.0,1,2012-08-01,"The BURGER has this amazing blue cheese topping.  Holy cow!!  Literally. The fries are a ton of rosemary (or some other herb) mixed into it.  Holy potato!! There aren't reservations, and so I've eaten at the bar both times.  Both times the service has been very friendly but a bit slow. They have a full bar, but this is the kind of place where you get a beer, IMHO. They only do take-out if the kitchen isn't too busy.",1
96651,1814,3.0,1,2011-10-25,"Deviled eggs are amazing. The burger is ok. Other than that, I am not sure it was worth waiting for an hour and a half :/",0
113571,1814,2.0,1,2010-12-05,"The food IS incredible BUT our experience wasn't great and bordered on extremely unpleasant.  My party of 3 was seated at a table for 2 =  2 of us on the booth side, 1 on a stool.   Halfway through the meal, the table next to us was re-arranged to seat more guests,  which greatly reduced our space - at that point, my friend and I had to take turns eating for lack of arm room... I just don't want to pay $28 for an entree (the skirt steak) and be that uncomfortable.",0
21344,1814,2.0,1,2009-12-26,"Quite honestly, I know see why the fuss is about.  Maybe it's because April Bloomfield has become a rising star in the male dominated culinary arena.  I think this joint is better for hanging out, versus actually dining but maybe I'm just not so hot on the Gastropubs.  The place is REALLY noisy (almost like you need to shout to your neighbor across the way) on a Sunday night, which again makes it better for a bar scene vs. food. As for the bar snacks, I would say the Chicken Liver Toast was jamming-- seems that Bloomfield is good with this kind of whipped delight/bread combo (a la her Onion and Bone Marrow Soup at the Breslin), and the Deviled Eggs were good. Let's just say that I expected a way better overall dining experience for such a long wait.  Protip: come at 4:30 to sign up for the earliest dinner spot, and come no more than 4 people max- the wait time is still 30 minutes or so.   Anyway, I did enjoy the ambiance and the decor.  The atmosphere is grungy-- still trendy but sort of like an upscale hipster place.  The waiters are waltzing around in Def Leopard T shirts and they suck.  (It's true, baaad service. Our waiter was impatient with us, and didn't even bother to ask if we wanted dessert- hmpfh). Okay, so the best item seems to be the Burger. I know I'm sort of cheating in this Yelp review because *I* don't eat red meat, but I'll admit it looked pretty damn good.   The shoe string fries were way better on paper than in person though- they were so thin, it felt like eating...nothing.  I had the chorizo stuffed quail which was 1) a teeeeny tiny portion and 2) gross.  The chorizo was gritty and flavorless- and the quail had NO meat, just the bone!   It's also ridiculous to charge $17 for most of the salads, but that's just me. I've heard it's a better place for brunch.  When the desserts better than the dinner, you know it's a bad place. (But since you made it that far, for dessert, have the Walnut, Chocolate and Amaretto Cake and/or the Flourness Chocolate Cake - which is VERY DENSE just fyi).",0
125903,1814,4.0,1,2012-07-10,"Yes, everyone comes here for the burgers and shoestring fries.  BUT the rest of the menu is equally amazing (if not downright inspired). Unlike the 6 tables that surrounded us, my dining companion and I did not order either a burger or the fries. Instead we dined on an amazing seasonal Sugar Snap Pea Salad (with black mint and goat cheese) and some lovely trout.  Nothing less than everything I wanted it to be. So breakout from the burger reviews, and try something else on the menu. it's worth it.  And I didn't notice any celebrities, but that may have been because I was too busy downing my frozen moscow mule --a must try.",1
9808,1814,5.0,1,2009-12-03,Mmmmmmmmmmmmmm. Yes. All their ducks in a row. Food was the perfect thing at the perfect price. Why would I ever eat anywhere else? Commitment to excellence and a true love of the art of gastronomy is crystal clear in every last bite. Kale with bacon. Chicken liver toasts. Etc. Perfection. Simple. Honest food.,1
21206,1814,3.0,1,2012-07-07,"The lettuce was supposed to add some sort of  crunch to the burger. The tomato makes the burger more juicy and succulent. Combined, it gives you mental pat on the back that eating a 600calorie blue cheese-smothered burger is okay because there are  veggies in it. Without the lettuce and tomatoes, its basically a heart attack in a bun. And that was exactly what it was, except it didn't taste good. I understand that if the burger doesn't have veggies, then the meat would have to make up for it. The patty was bland and dry. The sauce that was suppose to add a ZING to it was almost nonexistent. The burger itself fell apart too easily even without the lettuce and tomatoes. I had an incredibly hard time holding the whole thing together and just gave up towards the end and ate the fries. Didn't finish the fries because they too were too dry.",0
72923,1814,4.0,1,2013-10-16,"We went here for lunch on a weekday, it was half full so no problem getting a table. I had the cuban sandwich and my partner had the burger. I really liked my sandwich, but it was a bit too much at the end. And the burger was definitely a little too much with all the roquefort, but if you're really in to cheese it's probably amazing... The staff here was super nice, loved them! I'll come back here, whether it is with my parents or my friends or my partner.",1
28324,1814,3.0,1,2014-04-09,"I am sorry to be the bearer of bad news but...The Spotted Pig's chargrilled burger is deeply, deeply overrated. Perhaps it's just a difference in taste buds, but I could not stand the taste of the strong cheese on that burger. I literally had to wipe the cheese off the burger patty just to consume it and even then, some residual cheese on the bun ruined the experience for me. It's very possible the majority of the reviews were written by people who love strong cheese...or people who have never set foot in amazing burger places like Ottomanelli's...;) Also, with no other toppings besides that horrendous cheese, $21 is ridiculous for one burger, ESPECIALLY if it lacks bacon! The shoestring fries...are properly named. The problem is, they're so thin, I could barely taste the flavor on them. Props for cooking the fries with real chunks of garlic, though. I did enjoy their deviled eggs and the chicken liver pate, however. I am sure their other appetizers are equally great...I am just disappointed that the burger that's been raved about is actually not a big deal at all. The appetizers and the eclectic, eye-catching pork-centered decor were the saving graces  that gave this place a solid 3. That ...and our hot waiter with a sexy accent . Hey, this place revolves around all kinds of meat, right? Prime eye candy counts too. Still not worth a 2 hour wait though.",0
125448,1814,4.0,-1,2011-12-20,"We heard great things about this place, and since we were in town (NYC) we decided to check it out.  We discovered that it was located in the village, so we jumped in a cab and headed down from times square on a Saturday night.  We arrived around 7pm, and there was a 2.5 hour wait.  Our first reaction was to leave, but then we decided to stick it out and drink at the bar in hopes that the food was worth a 2.5hr wait.   The bartender was really busy, but when he got to us he made some great recommendations from their beer list.  They definitely have some unique beers, many of which I tried and liked.   About 2 hours in we were sat and ordered the sea bass special and the burger / fries.  The food was great across the board.  The atmosphere in the place is also great, although very loud and bustling.   It's definitely a fun place for a casual dinner.  A tad pricey though.",1
125300,1814,1.0,-1,2011-09-17,"LAME.  The food was overpriced and repulsive.  The scene was lame.  Bridge and tunnel.  Jersey Shore.   If you want a genuine cool spot, search elsewhere.  If you want a boring scene with ugly people and pretentious yet distasteful food... come on down!",0
125441,1814,4.0,-1,2012-06-10,"Well, I have to say this is the place to bring out-of-town friends. My guest have raved about the place; food, location, atmosphere, etc.  Yes, I've waited anywhere from 20-45 mins for a table, but that's part of it and it's worth it.  I would suggest that you ask for a table upstairs, it seems less crowded or cramped.  Enjoy your surroundings while you wait for your food. ENJOY!!",1
125387,1814,4.0,-1,2014-12-23,"Simple perfection, made with love, great service.... Had brunch, came back later to eat again. Always a nice crowd, people laughing, having a great time. Sit at the bar if Chris is bartending, Teresa is also a great server... Just good people with great hearts, an eye for detail, and amazing charisma. All around an excellent experience. Try the Dutch baby pancakes.... The burger... And work through the drink menu... All of it.",1
12856,1814,4.0,1,2010-01-25,"What Spotted Pig does, it does well. -Homey, gastropub environment -Solid, casual fatty (for the most part) foods -Solid burger & chips (with great flavors) -Usage of amazing cheeses, local meats, fresh ingredients It's haute pub food with a crowd that matches. I've been to SP on nights when I thought the people were amazing - authentic, fun, wordly, and not pretentious. I've been there other days and it looked like the Rusty Knot's prepsters threw up inside of it. So I'm tending to believe it is hit or miss. Like most everything in West Village that is popular or trendy or owned by a celebrity - avoid it on the weekend, go only on weekdays.  Unless you head for brunch - which can be great on the weekend. Steer clear of a Friday or Saturday during key going out hours and you will hopefully avoid all those fun characters sporting boat shoes and dropping Ivy League bomb left and right.",1
57099,1814,3.0,1,2008-10-01,"Came here last Sunday night for a late night dinner, waited an hour and 1/2 for a table. The host was really nice, called me on my cell phone when the table was ready so that I could go get some drinks at employees only. ambiance is cool. Dark, upscale pubish. I had the burger. Some of the people there seemed like they thought as if they were really  elite. Reality check: your eating a hamburger, drinking a beer and wearing last seasons Tory Burch flats. What is supposed to be cool about this place is that it is a casual spot with with quality food. When people dress up or try to hard it kind of ruins that feeling. the gnudi is amazing.",0
125572,1814,4.0,1,2014-12-15,"What an amazing evening at the Spotted Pig last night in the West Village! Not only is it so festive, warm, intimate and soulful, the food and drink were perfection! The chicken, burgers w shoestring potato's, brussell sprouts were amazing (the best ever)--but the very favorite was the chicken liver pate on toasts....delectable!",1
17107,1814,2.0,1,2014-01-11,"Haven't sat down to eat yet, but I really wanted to try this place... I'm let down by the attitude of the hostess and the slow service of the bar tender. We sat after 45 minutes, which was ok. Unfortunately the rest of my experience there was the same, the food was great, but the staff was uninterested and we waited 10 minutes for a waiter to take our order and another 35 minutes for a burger-not impressed.",0
125856,1814,1.0,1,2012-12-16,"Plate of 5 veggies with a side of broken glass? Yup. Exactly what we got. Went here last night with three long-time Spotted Pig devotees. After biting into some swiss chard, our friend noticed something not quite right about his dish. Lo and behold, he spit out a piece of broken GLASS the size of a dime, followed by two more. After letting the waitress know and asking to speak to the manager, we sat at the table in disbelief for quite some time. We finally had to ask another server to get the manager, a second time. The waitress and ""manager"" who appeared to be halfway coherent, at best, didn't quite seem to understand the severity or the urgency of the issue. They kept mentioning that the ""woman in the kitchen"" who was in charge didn't know where the glass came from. I guess the ""woman in charge"" in the kitchen didn't feel the need to come up and apologize to the customers on who she just almost inflicted serious internal damage. No mention was even made of comping the meal until WE told THEM that we were done, not paying and leaving immediately. Mistakes happen, but the poor mis-management of the situation was unacceptable. Wouldn't recommend coming here on a date unless you're looking to end the night in the ER.",0
126204,1814,5.0,1,2008-07-28,"We were in New York City over the weekend and while I was watching Rachael Ray she actually recommended two NYC restaurants. She doesn't usually do that on 30 minute meals but I had DH look up the restaurants and we decided on going to Spotted Pig. It was the best dinner I've ever eaten. It was Friday night so when we arrive they told us it would be an hour to an hour and a half wait.  We walked around outside for a bit and came back in.  After about 30 minutes we were seated. I ordered quail stuffed with chorizo, goat cheese souffle, and a salad with Spanish almonds. DH ordered a huge burger with shoestring fries.  He also ate the appetizer Devils on horseback but I couldn't be convinced to try it.  He really liked them All night I told him he was missing out because my meal was SO good! I think drinks may have been expensive. DH had a beer and iced tea, and I had two rum and cokes. In total we spent about $100 on dinner. The waitress was very nice in finding out what nuts were on my plate and giving me the Spanish name when I told her I wanted to write about my meal in my food blog :)",1
92183,1814,4.0,-1,2014-12-26,"Simple perfection, made with love, great service.... Had brunch, came back later to eat again. Always a nice crowd, people laughing, having a great time. Sit at the bar if Chris is bartending, Teresa is also a great server... Just good people with great hearts, an eye for detail, and amazing charisma. All around an excellent experience. Try the Dutch baby pancakes.... The burger... And work through the drink menu... All of it.",1
62308,1814,5.0,1,2014-09-08,"The burger IS as good as the hype has made it out to be. Medium rare perfection. The shoestring fries on the other hand, are not my favorite - they get cold too quickly because they are chopped so thin. Great presentation but scored lower on for practicality. Great rustic decor and fun hipster vibe. Must check it out!",1
20770,1814,5.0,1,2011-12-08,"I don't usually review spots when I'm on vacation, but The Spotted Pig was so delicious, I just had to. We had heard it was a long wait, so we arrived 15 minutes before dinner service began.  Umm, yeah, the wait was 2 hours.  The great thing is you can leave your number and shop your way through the West Village while you wait.  By the time our phone call came we were good n' hungry, but it was so worth the wait! The AMAZING -Chicken Liver Toast - we had read amazing reviews of this so we had to try it.  Despite our skepticism, this was a unanimous favorite of the night.  It had a chicken salad texture rather than the paste I was expecting.  Served on toast, we just couldn't get enough! -Ricotta Gnuddi with Brown Butter and Sage - so freakin' good.  I've never had gnuddi so I have nothing to compare it to, which might be a good thing (for the other restaurants I mean).  Pillows of hot, soft, rich ricotta pan fried ever so gently with buttery love and served in a creamy butter sage white sauce, they were delectable! -Wild Striped Bass with Cauliflower and Hazelnuts - the fish was cooked to perfection and the cauliflower puree with hazelnuts were the perfect additions. -Chargrilled Burger with Roquefort - EVERYONE in the restaurant  (and on Yelp!) ordered the burger so we had to try it.  You have to LOVE bleu cheese, because the roquefort is STRONG.  Personally it disgusts me, but my friend really enjoyed it.  The shoestring fries were prepared with roasted slivers of garlic and thyme and were just delicious.  Even after we pronounced we were full, we just kept eating them. The OK -Duck Rillette - spread on toast, this was very interesting.  It tasted like pureed pot pie to me, and had a sweetness to it.  I can't say if I liked it or not, it was just interesting. -Buffalo Buratta with Kale Pesto and Prosciutto - this was ok but not a stand out.   -Deviled Eggs - these were just ok.  Beware, they're super vinegar-y if you don't like that sort of thing.",1
125633,1814,3.0,1,2014-11-06,"Had the Grilled Skirt Steak (rare) with Asparagus, Spinach & Béarnaise and paired with with Flying Dog Snake Dog IPA. Cool atmosphere and great service. Solid gastropub!",0
125908,1814,5.0,1,2012-06-20,"This ""gastropub"" is the place...cannot describe how much I love to eat at places like this. Beer/ale selection is perfect, and balanced well with ambiance. Menu-perfection We had the ""bathchap"", which is basically head cheese pressed into a patty, then breaded and fried.   Please look this place up, and order the burger and deviled eggs, as well.",1
29047,1814,2.0,1,2011-03-03,Uggghhh the bartender! Not sure she fully comprehends what it means to be a bartender or why she would take position she so clearly despises. She acted as if I was asking her to donate a kidney when I asked for a vodka soda. The food and decor were decent I guess but service is a huge part of what makes a place worth going to and unfortunately this places falls very short in that department...,0
125445,1814,4.0,-1,2012-03-11,"great food, but wait is way too long. 4 stars for that",1
125751,1814,1.0,1,2014-01-11,"As a lover of all things Batali, I have to say I was extremely disappointed with my experience at the Spotted Pig. Good food.  But the moment we entered the door, I was shocked.  Hostess had her back to us for about 5 min on the phone - not even a hello - then the attitude of the staff, the whole time was just atrocious.  We waited for a table for 45 min - no worries... but we were by the waiter station and all we heard was the staff complaining about working, the customers and some tables being ""a nightmare"" etc....  food took forever coming out, not 1 mention of anything - sorry for the wait - nothing - as if we were lucky to be there.  I would think in this day and age of extremely competitive food scene, the vibe, which used to turn people on for just getting into a hot spot joint would have shifted to just good service.  At his other spots (lupa, babbo...etc.) its busy, long waits, but you are treated well, treated as  if the money and time you spend there are appreciated.  Not here - this staff would embarrass me as an owner. a total shame.  As we left, the hostess didn't even look at us, she was busy texting someone on her phone.",0
113202,1814,3.0,1,2009-04-15,"I had one completely underwhelming meal here at lunch, keeping in mind I had high expectations what with the Michelin star and all. We had the pork tonnato and a salad ... a nice enough start. I had the burger and my friend had the cubano.  The first hint that it wouldn't be great was when I asked for some mayo for my burger.  The waitress told me sorry they can't give me any mayo because they don't want to serve jarred mayo and it's too much trouble to give people the home made stuff.  It wasn't that they didn't HAVE mayo, it just wasn't included in my *$17* burger.  Not even a dollop.  Well, it did come with one of our apps so I ended up having to save it on the dirty dish, guarding it till I got my entree. This could have been forgiven if the burger was TDF but sadly no.  It came with a scoop of blue cheese on top and that really pushed the salt limit over the top, even after I removed some of it.  The shoestring fries didn't add anything. A lot of texture but not much flavor unless you count the rosemary they toss in with the fries.  Oh but they did serve STORE BOUGHT ketchup with the fries (and not even Hunt's--it was Heinz) I honestly think the shakeshack burgers are better and even their frozen fries are more satisfying.  The cubano was very very good.  Dessert was not memorable.  I may come back and try some dinner to see what the fuss is about.  The total bill for the lunch came to  about $90 incl tip no alcohol. If this was a neighborhood place I would have been satisfied, but it was friggin hard to find, highly touted and pricey to boot so it should have been better.",0
125837,1814,2.0,1,2013-03-07,"Meh. Following a lovely walk on the Highline, I have gone to this place probably 7 or 8 times only to find out there was a 2+ hour wait and abruptly turned around and left. The last time I went (and literally the last time I will ever go) there was a 15 min wait, probably because we showed up at 3 PM on a Thursday - and there was a limited menu on top of that. So with that, the place is small and intimate - intimate in a good way? Not sure. Regardless, there is limited seating which probably makes for the ridiculous wait times. The wait and kitchen staff are continually rushing through the dining area to collect food from the basement storage, so be careful if you find yourself sitting in the line of fire of shuffling servers and busboys. Anyway, I came here for the burger and was pleasantly disappointed. It was lacking in some way. The cheese was very overpowering and I would venture to say took away from the burger itself. The french fry strings were next to impossible to eat if you want to maintain a sense of class. Granted you get a shit ton of fries, but they kind of just seemed to be there for show. Lots of rosemary for taste, but overall, not that impressive. The chicken liver toast was pretty goddamn awesome, and a healthy portion too. I recommend that. Fo sho. But the burger was just plain, well, plain. I've seen a couple reviews mentioning Jay-Z as a part owner - if you're coming here for that, god help you, you sheep. Don't waste your time. If you can get a seat right away, try it out. If you are presented with a wait time over 15 minutes I recommend anything else in the area - it's the village after all, there's plenty of kitschy restaurants that are just as good if not better.",0
125673,1814,2.0,1,2014-08-08,"Very overrated.  The appetizers were excellent, very fresh and flavors galore.  The burger and fries....ugh.....salty salty SALTY.  My lips and tongue are still parched from the salt.  The blu cheese on the burger had no character, no flavor except for its saltiness.  A good blue cheese should have a tanginess...this is not the same as being overly salty.   Same goes for the fries; after a few bites, they became inedible.   Why salt fries before they are brought to the table??  We won't be back unfortunately.",0
125884,1814,5.0,1,2012-08-28,Precious little gem!!!,1
9618,1814,4.0,1,2011-03-20,My friend and I were fat PIGS and wanted to try almost anything & everything off the menu. So we tried: Sheep's Milk Ricotta Gnudi with Basil Pesto Shoestring Fries Cubano Sandwich with Mixed Greens special: braised oxtail on bruschetta everything was delicious!!! well ok maybe not the cubano sandwich it didn't taste like anything special. but my absolute favorite was the sheep's milk ricotta gnudi and the oxtail special! it was delicious! it was nothing i have never tasted before! the oxtail was cooked to perfection and it was super soft.  and the ricotta was absolutely great with the sauce. you just have to try it yourself to see what i'm talking about. oh yeah the hardest part is getting a table during dinner. they called us literally two hours later...and by that time we already finished our dinner and dessert elsewhere and were already back at home in our pjs. so try getting there during lunch time during the week!,1
125703,1814,5.0,1,2014-06-03,"From the moment my boyfriend and I walked into this place we loved it! We visited The Spotted Pig on a Friday night, and for some crazy reason, we were seated quite quickly. During our brief wait to be seated, we chatted with the hostess for a bit. Not only were we seated at a charming table up front, but a couple of drinks were brought to our table... on the house! Just goes to show, kindness will go a long way :) It's a relatively small establishment, so it gets a wee tight. Although in my opinion, it was all part of the restaurant's charm. The food was magnificent. The service was amazing... especially considering it was a weekend. And the crowd was a charming blend of tourists and locals. Loved this place, loved the staff and relished in the food! I highly recommend visiting this West Village gem!",1
95958,1814,5.0,1,2014-06-12,"I really love places that have a sense of originality.  It's so cool to see a restaurant/bar find its niche.     It's basically a restaurant bar in a very rustic setting.  The exposed brick, wood stools and endless wall décor gives this small space so much character.  I loved it from the moment I walked in. We ordered the Deviled Eggs which I usually don't like but these were good. The Grilled Cheese Sandwich was unbelievable.  Just unreal how good it was with the onion marmalade and mustard on the side.  The Burger was very good.  We also ordered the Cuban Sandwich.  My wifey warned them of her Cuban nationality but it delivered... so she says... I didn't taste it.   This is a very small space.  Perfect to have a drink and a bite and move on.  It was... PERFECT!!!  I can't wait to return.",1
125334,1814,2.0,-1,2010-08-24,"i've been to the spotted pig a few times and have experienced THE WORST customer service over and over again. Me and my work friends literally tried to get hamburgers there 3 times and there was always some issue - usually their beef was so precious that they had run out of it. i think it would be better if you were a small group and didn't mind waiting while they obviously forget to seat you or when they randomly bring you food you didn't order or it takes 3 hours to finally get your burger when they do have it... but that's a lot of ifs. we did complain and i think they comped a bunch of the food, but still. i eventually had the burger and it was very good, but for $17...never again.",0
